Playlist_id,Video_id,Video_name,Video_description,Video_Published_at,Video_view_count,Video_like_count,Video_favorite_count,Video_comment_count,Video_duration,Video_thumbnail,Video_caption_status
UUASGyre6VNuPsF5f9f9nm8g,EOnrEbVFfb8,I Fell For Male Nanny | @LoveBuster_,"Don't forget to subscribe 😉

I'm a housewife who was overwhelmed by never-ending chores, such as diaper changing and cleaning. One day, upon returning home, I caught my husband cheating on me with his boss. I didn't want to spend another minute in that house, so I ran away. That's when I met the owner of a nanny agency on the street. He immediately offered to help me with my child, and I accepted. Little did I know that this man would turn my life around...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory

For any business inquiries please email us at business@amo.tech",2023-05-25 22:00:10,2910928,16731.0,0,472,701,https://i.ytimg.com/vi/EOnrEbVFfb8/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,xkICTiGvmgc,I Have Dinner With Abuser | @LoveBuster_,"Don't forget to subscribe 😉

I'm in an abusive relationship with an influential judge who saved me from deportation. One day, during a ‘romantic’ dinner, a fire broke out and he handcuffed me to the table, leaving me behind. As I panicked and coughed, a handsome firefighter found and saved me. After that, my abuser tried to take me away, but the firefighter stood up for me and insisted that I need to go to the hospital. Will I be able to escape the evil judge and be free once again?..

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory

For any business inquiries please email us at business@amo.tech",2023-05-23 22:00:26,482823,8479.0,0,327,830,https://i.ytimg.com/vi/xkICTiGvmgc/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,QwB4BLQ1CfA,I Fell In Love With Bankrupt | @LoveBuster_,"Don't forget to subscribe 😉

I work as a waitress at an expensive restaurant. One day, while serving a couple, the man's credit card was declined and his fiancée dumped him, leaving him with the bill. I later found out that he was a businessman who lost everything and had to file for bankruptcy. I offered to pay his bill, and then gave him a ride because he wasn't able to afford a taxi. Little did I know that our encounter would change my life forever…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory

For any business inquiries please email us at business@amo.tech",2023-05-21 22:00:10,1138975,15922.0,0,657,753,https://i.ytimg.com/vi/QwB4BLQ1CfA/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,1Ay0KCy5MgA,My BF Made Me Homeless | @LoveBuster_,"Don't forget to subscribe 😉

I was going up the stairs when I heard someone moving things around inside my apartment. As it turned out, my landlord decided to kick me out. Little did we know that, in a couple of weeks, he'd be the one begging me to stay in the building forever...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory 

For any business inquiries please email us at business@amo.tech",2023-05-19 22:00:03,726346,10794.0,0,274,732,https://i.ytimg.com/vi/1Ay0KCy5MgA/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,GjNp-v_aTNU,Rich Man Caught Me Red-Handed | @LoveBuster_,"Don't forget to subscribe 😉

I'm a thief and, one day, I was robbing a rich guy's house with my boyfriend. Then, out of the blue, a mysterious man turned on the lights. I tried to run away, but my boyfriend did it before me and left me all alone with the stranger. The man, who I thought was the owner of the house, said I was free to go but only if I kissed him. Soon after, we were interrupted by the real owner and had to hide in the pantry. Little did I know that there was a deep connection between rich guy and the stranger…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory

For any business inquiries please email us at business@amo.tech",2023-05-18 22:00:07,495779,7471.0,0,246,589,https://i.ytimg.com/vi/GjNp-v_aTNU/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,GM5h_npbivk,Billionaire Trapped Me In Mansion | @LoveBuster_,"Don't forget to subscribe 😉

I work for a cleaning service. One day, I had an accident at the house of a rude and mysterious billionaire – I broke an expensive vase. After that, he told me I had to stay and work for him until I was able to pay him back. I agreed, and despite the rocky start, I found myself being drawn to my employer's mysterious nature. During that time, I heard him scream in the middle of the night, which made me wonder what nightmares could torment such a man. Was I able to unlock the secrets of his past and get through to his heart...?

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory

For any business inquiries please email us at business@amo.tech",2023-05-16 22:00:12,564816,9133.0,0,297,636,https://i.ytimg.com/vi/GM5h_npbivk/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,4xNOpc7mRXc,My BF Body Shames Me | @LoveBuster_,"Don't forget to subscribe 😉

I was trying to fasten a dress that was way too small when my abusive boyfriend berated me for gaining weight. He ripped my dress to pieces, and while the tension was rising, I  manage to escape and run into the arms of my charming neighbor. With his help, I evaded my boyfriend's pursuit and fled to a family café outside the city. My neighbor was shocked when I told him all about my abusive relationship, but he was determined to help me break free from it. Did I find the strength to leave my cruel boyfriend for good...?

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory

For any business inquiries please email us at business@amo.tech",2023-05-15 22:00:07,817063,10036.0,0,372,553,https://i.ytimg.com/vi/4xNOpc7mRXc/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,2gliJw9UdE4,HATEFUL BOSS STOLE MY HEART | @LoveBuster_,"Don't forget to subscribe 😉

I'm a middle-aged manager who's not really into relationships thanks to my ex, who broke my trust. My boss was a handsome and wealthy man, but I couldn't stand him! One day, I had a major wardrobe malfunction during an important presentation, and he was so furious that he fired me on the spot. Later that day, I went to a bar, in which a speed dating event was taking place, with a colleague of mine. Much to my surprise, my former boss was there as well and we ended up sitting across from each other at one of the tables. That's when something crazy happened...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory

For any business inquiries please email us at business@amo.tech",2023-05-14 22:00:01,1056860,14387.0,0,463,700,https://i.ytimg.com/vi/2gliJw9UdE4/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,9IBN4-GpWzU,MILLIONAIRE FELL FOR STARVING GIRL | @LoveBuster_,"Don't forget to subscribe 😉

I'm a young girl who's been through some tough times. I escaped from my cruel and abusive ex, and now I'm just trying to survive the best way I can. One day, I found myself at a restaurant, hungry and scared. I start eating some food that was on an empty table, but was later caught by the couple sitting there. The girl got really angry, but her rich fiancé offered me a job as a maid at his house. I accepted, hoping to find some peace in my life. However, I ended up hearing a familiar voice…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory

For any business inquiries please email us at business@amo.tech",2023-05-11 22:00:05,2071208,22193.0,0,644,638,https://i.ytimg.com/vi/9IBN4-GpWzU/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,vY_9pTdIIvM,MOM BOUGHT ME A FIANCÉ | @LoveBuster_,"Don't forget to subscribe 😉

My mom was a wealthy and demanding person, so when she set her mind on something nothing couldn't stop her.
What my genius mom set her mind on, though, came true on my birthday as she decided to give me a husband as a gift... 

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory

For any business inquiries please email us at business@amo.tech",2023-05-09 22:00:34,784907,11760.0,0,550,668,https://i.ytimg.com/vi/vY_9pTdIIvM/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,SrTZH1KzRh4,I SEE MY HUSBAND'S GHOST | @LoveBuster_,"Don't forget to subscribe 😉

Right after I got engaged to the love of my life, he got into a car accident. I was crushed and couldn't process the thought that he was not with me anymore.

Now, I found a new boyfriend, but the ghost of my late and beloved fiancé has started haunting me...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-05-07 22:00:10,579986,9344.0,0,392,760,https://i.ytimg.com/vi/SrTZH1KzRh4/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,__sxohrUepg,I FELL FOR UNDERCOVER AGENT | @LoveBuster_,"Don't forget to subscribe 😉

I was on my way home when I ran into a mysterious man outside my apartment. He was being chased by the police, and I ended up hiding him. However, things got even crazier when the police showed up at my door! The man came up with a plan – I would pretend to be his lover in order to distract them. That was quite intense, but I trusted him and went along with it. You won't believe what happened next...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-05-05 22:00:29,577232,8277.0,0,277,484,https://i.ytimg.com/vi/__sxohrUepg/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,GQFbuq244Ok,RUNAWAY WIFE HIDES From ABUSER | @LoveBuster_,"Don't forget to subscribe 😉

I was running away from my abusive husband, and found myself hiding under the table at a sport bar.
 
Luckily, the owner of the bar protected me and didn't let my husband take me away with him. 

Little did I know it would only the beginning of my love story... 

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-05-04 22:00:09,912644,12501.0,0,389,767,https://i.ytimg.com/vi/GQFbuq244Ok/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,Es52htmQ5BE,DAD FORCES ME TO MARRY A JERK | @LoveBuster_,"Don't forget to subscribe 😉

As a successful and independent restaurant manager, I was shocked when my father introduced me to my ‘future husband.’ That guy was arrogant, and I was not interested in marrying him. My dad insisted that I should accept the proposal because he came from a wealthy Jewish family and had his own business. I lied and told my father that I was already engaged to a young waiter from the restaurant. He was quite angry about it because my ‘fiancé’ was not Jewish... Did I cave in to my father's wishes?

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-05-02 22:00:06,642865,9410.0,0,407,694,https://i.ytimg.com/vi/Es52htmQ5BE/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,KPdM1k4yOXk,MY FIANCE SHAMES MY BREASTS | @LoveBuster_,"Don't forget to subscribe 😉

My fiancé was a fan of girls with big beasts. Unfortunately, mine were not up to his standards, which was why he forced me to get plastic surgery.

As soon as we walked out of the surgeon's office, I realized I didn't want to do it.

My BF was furious and left, but the surgeon, who heard everything, helped me by allowing me to stay at his place...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-30 22:00:10,2409698,17817.0,0,558,720,https://i.ytimg.com/vi/KPdM1k4yOXk/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,RLCzLWbYcYo,STREET THIEF STOLE MY HEART | @LoveBuster_,"Don't forget to subscribe 😉

I was running toward nowhere in tears through the cold because I found out my fiancé was cheating on me.

Suddenly, a strong masculine voice ordered me to hand him my bag.

I didn't really care at that point, so I just gave it to him and kept crying.

Much to my surprise, the robber came back and asked me what happened...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-28 22:00:13,1838607,18681.0,0,475,698,https://i.ytimg.com/vi/RLCzLWbYcYo/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,4izX98svp2c,HOMELESS GIRL WON RICH MAN’S HEART | @LoveBuster_,"Don't forget to subscribe 😉

I lost everything and became homeless after saving my mom's life. I've been struggling to survive on the streets ever since. One day, while scrounging for food, I stumbled upon a scene straight out of a rom-com – A rich man proposing to girl.  Much to my surprise, she rejected him! After that, the man threw the engagement ring at me and left. I ended up finding him later on and encouraged him to fight for that girl's love, with me as his wingman! But, little did I know that things were about to get wilder than I ever imagined…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-27 22:00:03,12972389,98390.0,0,4953,656,https://i.ytimg.com/vi/4izX98svp2c/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,Oj4XG9H5tY0,SINGLE MOM FELL IN LOVE AGAIN | @LoveBuster_,"Don't forget to subscribe 😉

I am the single mom of a teenage boy. One day, I was running late for work when my son got into a fight at school. His basketball coach claimed that I needed to pay more attention to my son's upbringing. However, things took a strange turn when the coach offered me a ride to work. Unfortunately, the rest of the day didn't go well, as I ended up getting fired. That's when the coach suggested that we should go out for dinner, stating that it would help cheer me up. In the process, I let my guard down and started falling for him, which led to a complete disaster…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-25 22:00:08,779776,9733.0,0,343,750,https://i.ytimg.com/vi/Oj4XG9H5tY0/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,9FOorMpZ2Ck,I KISSED THE WRONG GUY | @LoveBuster_,"Don't forget to subscribe 😉

I was about to marry the love of my life when I accidentally kissed a stranger because I mistook him for my fiancé. This led to him calling off the wedding. The stranger I kissed offered to help me win my ex-fiancé back, but I found myself falling for him. Little did I know he had a juicy secret that could turn everything upside down…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-23 22:00:07,550835,7817.0,0,164,607,https://i.ytimg.com/vi/9FOorMpZ2Ck/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,feQOHRNRCZ4,I’M IN A GREEN CARD MARRIAGE | @LoveBuster_,"Don't forget to subscribe 😉

I'm helping an immigrant man get a green card by pretending that we're happily married.
However, it's a 100% fake marriage and I have a real boyfriend who doesn't know I'm 'married'...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-21 22:00:19,701266,9851.0,0,474,1016,https://i.ytimg.com/vi/feQOHRNRCZ4/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,22vsCoLy8RE,ILLEGAL GIRL FELL FOR HER SAVIOR | @LoveBuster_,"Don't forget to subscribe 😉

As an immigrant, I found myself homeless after my former employer reported me to the immigration services. As a result, I ended up hiding under a table at a restaurant to avoid being caught by the police. The owner offered me a job and some assistance, but I wasn't sure about his true intentions…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-20 22:00:02,583727,8350.0,0,255,621,https://i.ytimg.com/vi/22vsCoLy8RE/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,49_1HJE2Nl8,MAID STEALS MILLIONAIRE’S HEART | @LoveBuster_,"Don't forget to subscribe 😉

I work as a maid at a millionaire's house. One day, I couldn't resist trying on his fiancée's wedding veil. After that, she fired me and reported me to the immigration services. My ex-boss promised to help me out of his mess, but can he really pull it off?

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-18 22:00:02,1874926,16383.0,0,676,583,https://i.ytimg.com/vi/49_1HJE2Nl8/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,iOkZrX5ti94,RICH JERK BUYS A KISS FROM ME | @LoveBuster_,"Don't forget to subscribe 😉

My fiancé and I were celebrating our anniversary when a stranger suddenly kissed me. Understandably, my boyfriend was angry. However, when the stranger offered him money for that kiss, he quickly let go of his anger. I, however, was furious. My future husband had sold me out for a wad of cash! But what could this stranger possibly have seen in me?

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-14 22:00:29,1057254,13851.0,0,393,636,https://i.ytimg.com/vi/iOkZrX5ti94/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,QldFY5ubZtk,RICH MAN FALLS FOR POOR BEAUTY | @LoveBuster_,"Don't forget to subscribe 😉

I am an immigrant trying to earn a living by making jewelry. One day, I met a rich man, not even dreaming that he would fall in love with me. However, it seems that he developed feelings for me after an accident...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-13 22:00:13,1540813,19306.0,0,633,686,https://i.ytimg.com/vi/QldFY5ubZtk/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,953sqWt8xao,I RAN AWAY FROM ABUSER | @LoveBuster_,"Don't forget to subscribe 😉

The last thing I remember, I was running away from my filthy rich, yet extremely abusive, husband when someone's strong arms stopped me from falling down the stairs...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-11 22:00:04,604366,10026.0,0,251,570,https://i.ytimg.com/vi/953sqWt8xao/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,nTLsHZfxOz0,MY MOM ARRANGED MY MARRIAGE | @LoveBuster_,"Don't forget to subscribe 😉

I came home and saw a guy with a ring on my doorstep. He proposed to me, even though we were complete strangers. As it turned out, my mother arranged the whole thing. For her sake, I agreed to marry against my will, but what if this guy turns out to be right for me?

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-09 22:00:30,431110,8076.0,0,413,711,https://i.ytimg.com/vi/nTLsHZfxOz0/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,5BI1DXPqdho,CHEATING HUSBAND FESSES UP | @LoveBuster_,"Don't forget to subscribe 😉

My husband and I lived together for many years and bought a house. Today, he confessed to me that he has cheated. I have never felt such pain before. I decided to force him to finish the repairs in our house before getting a divorce. However, what if feelings stir up again?

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-07 22:00:03,357425,7542.0,0,389,740,https://i.ytimg.com/vi/5BI1DXPqdho/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,ttM7w5al1bk,MY BOYFRIEND FORCES ME TO DIET | @LoveBuster_,"Don't forget to subscribe 😉

My boyfriend monitors my weight, and I find myself constantly dieting and complying with his wishes. He tells me that no one else will love me but him. However, one day, I met a guy who showed me a different world…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-06 22:00:28,690075,14270.0,0,692,557,https://i.ytimg.com/vi/ttM7w5al1bk/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,GAzmLXbks1U,RICH CLIENT BUYS A DATE | @LoveBuster_,"Don't forget to subscribe 😉

My dad had problems with alcohol ever since my mother passed away. It adversely affected our family business, so much that it caused him to mess up a car brought to our repair shop by a wealthy man. Surprisingly, the millionaire asked me to go on a date with him to make up for my dad's mistake.

Worst of all, my dad forced me to do it...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-04 22:00:09,2181381,16046.0,0,500,528,https://i.ytimg.com/vi/GAzmLXbks1U/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,3ieyGnS4Y74,I GOT CHEATED ON IN MY OWN BED | @LoveBuster_,"Don't forget to subscribe 😉

I woke up in bed with my fiancé's mistress. He cheated on me at the bachelor party right before our wedding. How can I forgive him and move on?


Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-04-02 22:00:01,1294191,14433.0,0,402,659,https://i.ytimg.com/vi/3ieyGnS4Y74/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,X45fY_YuxaA,MY FIANCÉ FORCES ME TO QUIT | @LoveBuster_,"Don't forget to subscribe 😉

I was promoted instead of my fiancé, with whom I worked at the same firm. He had been waiting for the opportunity for months, but, during today's meeting, the manager announced me as the new boss. Now, my future husband is accusing me of betraying him. Have I just traded love for a promotion?

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-30 22:00:15,602935,10619.0,0,433,653,https://i.ytimg.com/vi/X45fY_YuxaA/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,TWpVtAQLBao,I HIRED MY ONE NIGHT STAND | @LoveBuster_,"Don't forget to subscribe 😉

Last night was amazing! I even felt a twinge of regret at the thought of never seeing that stranger again. He was intriguing, and I couldn't help but feel drawn to him. But little did I know that this chance encounter would result in him becoming my assistant at work…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-28 22:00:20,3122290,18176.0,0,500,606,https://i.ytimg.com/vi/TWpVtAQLBao/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,qFN2aYpaiJQ,MY MAN FORGOT ABOUT MY B-DAY | @LoveBuster_,"Don't forget to subscribe 😉

I was furious about the fact that my unemployed husband forgot about my birthday. He didn't leave the couch for the whole day, and refused to help when I walked in with a huge bag of groceries.

That was the last straw! I packed my things and was ready to dump him.

He, of course, tried to stop me from leaving, but I pushed him away. Unfortunately, it was hard enough to make him fall down the stairs.

He ended up with memory loss, as he had no idea who I was upon waking up. 

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-26 22:00:21,793663,13516.0,0,392,595,https://i.ytimg.com/vi/qFN2aYpaiJQ/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,sXRaTInly4c,I HIRED A WIFE FOR AN HOUR | @LoveBuster_,"Don't forget to subscribe 😉

At work, my boss promised me a promotion and career growth. To achieve them, I only need to introduce my wife to him to in order to prove my family values. But, there is one problem – I lied about being married. Now, I need a wife for an hour...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-23 23:00:07,4776230,41563.0,0,1618,743,https://i.ytimg.com/vi/sXRaTInly4c/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,tITBE2iNxzY,FAMOUS COUPLE FAKES THEIR LOVE | @LoveBuster_,"Don't forget to subscribe 😉

I feel like I'm living in a golden cage. Crowds of fans believe that my life is a continuous fairy tale, as it should be for an actress. In reality, I am surrounded by demanding producers, an abusive partner and fake friends. But, one day, everything changed and I decided to run away with a paparazzo…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-21 23:00:07,721371,11344.0,0,398,496,https://i.ytimg.com/vi/tITBE2iNxzY/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,xe8c6AmpYdk,I FOUND LOVE AT A GAS STATION | @LoveBuster_,"Don't forget to subscribe 😉

I was about to thank a car dealer for helping me out by tipping him when my angry fiancé took the money right out of my hand.

He was furious, as we had already invested a lot of money on our upcoming honeymoon, and I was spending the rest of it there.

I didn't like that! I caused a scene and tried to get out of the car, but he wouldn't let me.

He was twisting my arm when a kind gas jockey stepped in to help me.

And that's how my love story started...

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-19 23:00:09,860276,13435.0,0,333,469,https://i.ytimg.com/vi/xe8c6AmpYdk/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,Ss1B0hb1-Vk,MY BOYFRIEND IS TOO OLD FOR ME | @LoveBuster_,"Don't forget to subscribe 😉

My boyfriend is twice as old as me and I feel embarrassed by that age gap. I often avoid public displays of affection and, sometimes, even have to lie and say that he's my father. How can I save our relationship?

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-16 23:00:09,894760,13722.0,0,662,543,https://i.ytimg.com/vi/Ss1B0hb1-Vk/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,eYI0B18HCrk,I FELL FOR DRUNK NEIGHBOR | @LoveBuster_,"Don't forget to subscribe 😉

I was all alone again on my wedding anniversary, waiting for my busy husband to come home. However, he was late, as usual.

When I heard knocking on the door, I got super excited, but it wasn't my beloved husband – It was a drunk neighbor who had mixed up our apartments. He lied down on my bed while insisting that it was his home, not mine.

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-14 23:00:07,559352,8466.0,0,350,489,https://i.ytimg.com/vi/eYI0B18HCrk/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,x79fUMCIe3c,RUNAWAY BRIDE HID FROM ABUSER | @LoveBuster_,"Don't forget to subscribe 😉

It's as simple as that - I cancelled my wedding. In fact, I ran away from my abusive partner. I realized I couldn't live with someone who treated me that way. I ran into a stranger's room to wait it out while my partner searched for me around the hotel. But, it seems like this man might not be a stranger to me after all…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-12 23:00:08,5861051,39488.0,0,799,794,https://i.ytimg.com/vi/x79fUMCIe3c/default.jpg,Not Available
UUASGyre6VNuPsF5f9f9nm8g,hjNX33W-99I,RICH GIRL BUYS HOMELESS MAN | @LoveBuster_,"Don't forget to subscribe 😉

I am a wealthy woman who wants to teach my parents a lesson for wanting me to marry someone rich. I asked a random homeless man to spend the night with me for $1,000, but he refused. Then, I offered him $3,000. I took him to a beauty salon to get him all cleaned up so he could be introduced to my parents. Now, I feel like he is the one I've always needed…

Facebook 👉 https://bit.ly/3hYlFbm  
Instagram  👉  https://bit.ly/3Ax7eC4 
TikTok 👉 https://bit.ly/39In4Ob 

#LoveBuster #LoveStory",2023-03-09 23:00:09,13158442,136847.0,0,5706,669,https://i.ytimg.com/vi/hjNX33W-99I/default.jpg,Not Available
